title,text,subject,date
: El origen del reto de subir fotos en blanco y negro tiene que ver con feminicidios,"El ‘challenge’ que se originó al otro lado del mundo se popularizó en América Latina con la participación de mujeres del mundo de la farándula y movimientos de activistas femeninas. Sin embargo, no muchas conocen el origen de la iniciativa, pero se suman a la propuesta y la replican entre sus contactos.,La iniciativa se denomina,#Challenge Accepted (reto aceptado),#WomenSupportingWomen (mujeres apoyando mujeres) y #strongwomensupporteachother (mujeres fuertes se apoyan mutuamente),La invitación comparte el siguiente o,El reto se popularizó en Bolivia,Varias usuarias en Bolivia compartieron su imagen en blanco y negro y popularizaron este reto viral. Isabel, cuyo apellido pidió dejar en reserva, activista y socióloga, comentó que por lo general ese reto es aceptado por mujeres que no han sido violentadas o que quizá no registren en su experiencia de vida situaciones difíciles de superar. “El mostrarse en una foto es como dar la cara por aquellas cuyo rostro ha sido dañado por los golpes o por la vergüenza que también es un sentimiento impuesto por la sociedad machista”, comentó.,De acuerdo al registro realizado por la Fundación Voces Libres, de enero al 29 de julio, 71 mujeres fueron asesinadas en Bolivia, el departamento que más casos registra es La Paz.,Con 29 muertes, Santa Cruz con 11, Cochabamba con 8, Oruro 7, Beni 5, Potosí 4, Chuquisaca 3, Pando 2 y Tarija 2, los datos fueron obtenidos de la Dirección Nacional de la Fiscalía Especializada en Delitos contra la Vida y la Integridad Personal.",Bolivian News,30/07/2020
Agresión a un chofer del transporte público es real y ocurrió en Santa Cruz,"Un pasajero agredió verbalmente a un chofer del transporte público por haberle pedido que se ponga barbijo para cumplir con las medidas de seguridad establecidas para prevenir el COVID-19, según se puede ver en un video que circula en redes sociales.  constató que es real, que no está manipulado y que el hecho ocurrió en Santa Cruz.,Si bien no se pudo constatar la fecha en la que se hizo la grabación, se presume que es reciente por la polémica en torno a las medidas de bioseguridad.,La grabación hecha con un teléfono móvil, fue enviada por uno de los pasajeros del autobús a Agustín Zambrana en el Bunker, una cuenta que pertenece a un equipo de comunicadores que difunden información vía redes sociales.,El vídeo fue subido al mediodía del lunes 3 de agosto. Zambrana comentó a  que el hecho ocurrió en Santa Cruz y que el autor de la grabación se puso en contacto con su equipo para narrarles lo sucedido y compartir el material.,El vídeo genera diversas reacciones a través de las redes sociales en las que se comparte, Facebook y Twitter.",Bolivian News,04/08/2020
ASOSUR alerta que se ve impedida de proveer gasolina y diesel por bloqueos en Senkata,"ASOSUR en Facebook comparte la imagen del comunicado “Ante las agresiones de grupos vandálicos y bloqueos registrados en las últimas horas en la ciudad de El Alto, que tienen como único objeto dejar a la población incomunicada y sin abastecimiento de alimentos ni carburantes, nos vemos impedidos de sacar gasolina y diesel oil de la planta de Senkata”. De la la misma forma, apelan a que estos bloqueos permitan abastecer de combustible a ambulancias, proveedores de oxígeno y medicina, y servicios básicos para la vida, tomó contacto con Carla Zuleta, Gerente General de ASOSUR La Paz, quien manifestó que el comunicado es real y se debe a los hechos suscitados en El Alto. De momento se espera que los bloqueadores permitan el acceso de las cisternas para que se pueda proveer de combustible al sistema de salud, ya que por la crisis sanitaria que atraviesa el país es de suma necesidad. El acceso y la vía de ingreso para la circulación se encuentra bloqueada.,Radio Compañera 106.3, en misma fecha, comparte la imagen del comunicado oficial de ASOSUR La Paz. Durante su programa “De nueve a doce – Con Mario Espinoza y Juan Carlos Monrroy”, también comunicaron este pronunciamiento en su transmisión en vivo, en el minuto 12825. Indicaron que ‘las minorías efectivas’ estarían bloqueando un relleno sanitario y una planta de abastecimiento de carburantes son medidas que ‘calan hondo’, lo que es complejo porque no deja generar problemas a la ciudadanía. También mencionaron que existen elementos que se vuelven a repetir desde noviembre de 2019, entre ellos, las estrategia de bloqueo en sectores muy específicos, es decir, nuevamente la planta de Senkata.,,Por este motivo, desde  aconsejamos a la población que pueda tomar los recaudos necesarios y mantener las normas de bioseguridad en todo momento.",Bolivian News,05/08/2020
"“Tiranía, fraude y muerte”: El mensaje que un diputado pone en las pantallas en plena sesión de la Asamblea","El mensaje habría sido difundido desde la cuenta del diputado Edgar Rendón. Esta información es verdadera, sin embargo, el diputado asegura no haberse dado cuenta de que estaba compartiendo este mensaje.,El o compartido en redes sociales dice “La Asamblea Legislativa pone en evidencia que el diputado demócrata, Edgar Rendón, difundió un mensaje, a título personal, en las pantallas instaladas en la Sesión de Honor por el aniversario patrio, durante el minuto de silencio por las víctimas del coronavirus y los caídos en Senkata y Huayllani”., analizó la transmisión en vivo de la Sesión de los 195 años de Independencia y en el minuto 506 se puede observar un mensaje en la pantalla en el que dice ”Edgar Rendón Ríos ha empezado la función de compartir pantallas. Haga doble clic para entrar al modo de pantalla completa”, inmediatamente se comparte un mensaje que dice “Tiranía, fraude y muerte ¡Bolivia no olvida!”.,,Transmisión en vivo de la Sesión de Honor, se contactó con el diputado Rendón quien asegura no haberse dado cuenta de que compartía este mensaje.,En un breve contacto telefónico en el que no quiso brindar más detalles, explicó que deseaba compartir otro mensaje, pero que no pudo hacerlo y que no se dio cuenta del o que compartió.",Bolivian News,06/08/2020
: Bloqueadores saquean camiones frigoríficos y causarán escasez de carne de pollo,"El punto más crítico en el que se registraron parte de estas imágenes, según los avicultores, es en entre Bombeo, Pongo y Confital  en el kilómetro 140 del departamento de Cochabamba.,“Así se saquearon camiones frigoríficos con pollo por los bloqueadores”, dice una denuncia publicada en Facebook en la página “Al Punto Noticias Potosí”, donde se muestra un video en el que un grupo de bloqueadores se distribuye pollo que sacan de un camión.,“Pollo barato, pollo gratis”, dice la persona que filma este video mientras se dirige jadeante a un camión donde hacen la distribución. Incluso puede verse que el pollo es lanzando al aire, mientras las personas esperan ansiosas en la ruta.,Existe un segundo video, donde un hombre denuncia este acto. “Mire… no sé qué hacer yo, me voy a apartar nomás”, relata la persona que filma “a escondidas” detrás de un camión con su teléfono celular.,En las redes sociales, quienes defienden la medida de presión alegan que fueron los mismos productores que decidieron vender el pollo a un precio bajo, tomando en cuenta que podía echarse a perder. “Cómo puede durar un pollo una semana,  obviamente tendrían que venderlo o regalarlo”, comenta el usuario Wilson M. en la publicación de uno de los videos en Facebook.,Sin embargo, el presidente de la Asociación Nacional de Avicultores de Bolivia (ANA), Ricardo Alandia, le dijo a  que estas acciones en realidad fueron “actos vandálicos”, donde los productores y transportistas no tuvieron más opción de dejar que los bloqueadores saquen el producto.,“¿Con tanta gente, usted qué habría hecho?”, retruca el productor a la pregunta del periodista.,“Esto es terrible,  porque nosotros enviamos –desde Santa Cruz- dos mil toneladas de alimentos entre pollo y huevo, principalmente a La Paz y El Alto”, revela Alandia.,Una de las pruebas de que el producto no fue distribuido o comercializado en el punto de bloqueo, son las canastas que fueron desechadas a lo largo de la carretera, algo que es visible en los videos “¿Sabe el valor que tienen?”, pregunta el productor.,Alandia refiere que esas canastas especiales para el traslado de este producto “son una cuestión de dinero”.,La explicación del productor es que un vendedor no desecharía ni  ofertaría este tipo de cajas, respondiendo así al argumento utilizado por quienes defienden a los manifestantes.,La Asociación de Transporte Internacional (Asociatrin), también hizo pública la denuncia en su página de Facebook por la “actitud delincuencial en los puntos de bloqueo”, pidiendo la intervención del Ministerio Público.,Lo productores avícolas indican que situaciones similares se registraron en el puente de Parotani en la carretera entre Cochabamba y Oruro como en Yapacaní en el departamento de Santa Cruz.  Los avicultores exigen también la intervención de la Policía y militares.,Las principales carreteras del país se encuentran bloqueadas en respuesta al “paro indefinido” convocado por la Central Obrera Boliviana (COB).  Esta manifestación es efectuada en rechazo al cambio de fecha de las elecciones generales.,",Bolivian News,07/08/2020
Gobierno llama al diálogo para levantar los bloqueos que perjudican la distribución de oxígeno en el país,"A través de redes sociales, la mandataria emitió una misiva convocando para el domingo 9 de agosto de 2020, a las 0900 de la mañana, en el Palacio de Gobierno.,Están invitadas las autoridades del Órgano Electoral, dirigentes de la COB, los candidatos a la Presidencia y Vicepresidencia de todos los partidos y los presidentes de la Cámara de Diputados, Sergio Choque, y de Senadores, Mónica Eva Copa. Además de ello se invitó a los miembros de la Iglesia Católica para que participen como observadores en el encuentro.,Los bloqueos en el país ya van por su sexto día y han dificultado la distribución de tanques de oxígeno en los centros médicos. Según el último reporte del Ministerio de Salud, 31 personas han fallecido a causa de la falta de este insumo 23 en La Paz, cinco en Oruro y tres en Cochabamba.",Bolivian News,08/08/2020
Hacer fila para entidades: un nuevo servicio en medio de la pandemia,"Las ofertas no se limitan sólo a filas para entidades financieras sino también para otras instituciones como el Servicio General de Identificación Personal (Segip) o la Caja Nacional de Salud (CNS). Muchas personas, quienes pueden pagar el servicio, prefiere hacerlo para evitarse las aglomeraciones y disminuir el riesgo al contagio., se contactó con uno de estos números que aparecen en las ofertas de Facebook y certificó la existencia del servicio.,“Desde las cinco de la mañana empezamos”, dice una joven voz al otro lado del teléfono. El precio mínimo del servicio es de Bs 30, pero puede subir si la fila es para lugares muy concurridos, como el Banco Unión, entidad con alta demanda por el pago de bonos.,Estas ofertas aparecen en Tarija, Cochabamba, La Paz, Oruro, Sucre y Santa Cruz.,Cochabamba creo una microempresa con tal fin, “Primerafila.com”,La demanda es tan fuerte que el usuario debe hacer “reserva con anticipación”, según indicaba uno de sus integrantes en una nota de prensa realizada por el periódico Opinión.,Así es como este servicio se coloca en la fila de los innovadores en plena crisis sanitaria.",Bolivian News,09/08/2020
BoA confirma que se transporta coca en la cabina del avión,"La fotografía se difunde junto a un o en el que se critica el hecho de transportar coca por avión y no insumos médicos para atender la pandemia de coronavirus. La revisión forense de la imagen, que inicialmente fue subida por la cuenta de Facebook Página Ocho el 12 de agosto, no muestra rastros de manipulación .,Franklin Gutiérrez, principal dirigente de Apdecoca y los cocaleros de los Yungas, dijo que algunos productores optaron por llevar su producción por vía aérea para no fallar los compromisos hechos con quienes tienen puestos de venta de la hoja en otras regiones.,Los viajes son sobre todo al oriente, a los departamentos de Santa Cruz y Beni. Comentó que la decisión fue tomada hace unos días, entre jueves y viernes de la pasada semana, debido a los bloqueos que se realizan en el país.,“Una vez que salen del mercado, (los productores) van a la Dirección General de Comercialización e Industrialización de la Hoja de Coca para hacer sellar su permiso de comercialización y de ahí se van a El Alto y toman la línea (aérea) que les parezca más económica. Deben ver cómo cuidar la coca porque también se arruina”, explicó.,El gerente general de Boliviana de Aviación, BoA, Eduardo Scott, confirmó que se hicieron vuelos transportando la hoja de coca y que ésta “se despacha como carga si es vuelo regular, si es vuelo especial entonces se despacha también en cabina”, señaló.,Un funcionario de la sección carga de BOA comentó que los costos de transporte varían en relación al volumen de la carga y que los costos por sobre los 300 kilos oscilan entre 3 y cinco bolivianos por kilo.,Por otro lado, la gerente de Relaciones Institucionales de la empresa aérea Amaszonas, Beatriz Baldiviezo, dijo que estos días no se recibió la solicitud para transportar coca, pero que sí lo hacen siempre y cuando el producto presente todos los permisos y autorización en regla.,Bolivia cuenta con la Ley General de la Coca que tiene como objetivo la protección de la hoja milenaria y su control y regularización a través del Ministerio de Desarrollo y Tierras y de la Digcoin. La norma establece las zonas productoras permitidas, los lugares de comercialización y otras cuestiones relacionadas.,",Bolivian News,13/08/2020
Entel cortará su servicio por seis horas durante la noche,"Circula por redes sociales un comunicado que fue confirmado por la Empresa Nacional de Telecomunicaciones Entel S.A. Sin embargo, es falso difundir el anuncio de “corte de servicio” como si fuese un plan del gobierno con otros fines, tal como asegura la cuenta Fuerza Indígena desde donde se compartió el aviso.,La Dirección de Comunicación de la Telefónica informó que el corte está previsto hace mucho y que responde a una actividad programada para realizar trabajos de mantenimiento a la red antes del empalme programado de fibra óptica con el Pacifico que se prevé realizar en un mes. El corte será en todo el territorio nacional durante seis horas máximo que son las horas de la noche en las que no se contará con señal de internet.,Los cortes de servicio se realizan previa autorización de la Autoridad de Transporte y Telecomunicaciones (ATT) la institución confirmó la actividad a través de la siguiente nota,,La ATT dijo que realizará seguimiento a la actividad para que la misma se realice en el menor tiempo posible sin perjuicio para los usuarios.,La conexión con el pacifico es un proyecto largamente anunciado por Entel durante gestiones pasadas, a través del mismo se busca reducir los costos del servicio de llamadas e internet a los usuarios de Bolivia, también se trabaja en la consolidación de la subsidiaria de la telefónica nacional con presencia en Perú.  La conexión con el Pacífico, de acuerdo a notas de prensa, ya tenía que realizarse hace año atrás; se volvió a realizar el anuncio en enero dando plazo de 60 días para que se concrete. Hoy se anuncia que esa conexión se realizará en un mes más.",Bolivian News,13/08/2020
Es cierto que la hermana de Evo no fue internada antes en una UTI por falta de oxígeno,"La noticia de la muerte de la hermana de Evo Morales Ayma, se hizo pública por el mismo expresidente que publicó hoy un post en su cuenta de Twitter; donde hubo cientos de respuestas, entre ellas, quienes lo acusaban de ser el causante de su fallecimiento por liderar el bloqueo que evitó el ingreso a la ciudad de Oruro de los tubos de oxígeno medicinal.,Es real que la falta de oxígeno medicinal en la ciudad de Oruro fue parte de una cadena de sucesos que evitó una atención más oportuna de Esther Morales.,Si bien, ella estuvo asistida con oxígeno medicinal, no pudo ser internada antes en una unidad de terapia intensiva (UTI), justamente por la falta de este insumo.,,Evo Morales mediante su cuenta en Twitter informó del deceso de su hermana.,“Por qué tanto odio, racismo y persecución política que me impiden ver, por última vez, a mi única hermana. Para mí, Esther, fue mi madre. La historia juzgará” publicó en su cuenta de Twitter, Evo Morales, junto a una foto de ella.,La noticia trascendió en los medios de comunicación nacional, además de replicarse en las redes sociales, donde aparecieron una serie de respuestas, apuntándolo al expresidente de ser uno de los responsables de su muerte.,“La señora falleció por falta de oxígeno. Él apoyaba el bloqueo; probablemente con oxígeno le hubiera ido mejor”, respondió Carlos Valverde con un tweet.,“Fuentes cercanas informaron que una clínica privada rechazó su internación de Esther Morales, porque no garantizaban la dotación de oxígeno, a consecuencia de los bloqueos”, dice la versión que se encuentra en los medios de comunicación.,Esta versión empezó a circular en los grupos de prensa por WhatsApp.,,En las redes sociales y medios de comunicación, apuntaron contra los bloqueos como causantes de esta muerte.,El informe del Servicio Departamental de Salud de Oruro (Sedes), refiere que Esther Morales falleció cerca de la dos de la madrugada de este domingo en la sala de terapia intensiva del hospital Corea de la capital orureña.,El director del Sedes de Oruro, Henry Tapia, indicó a  que Morales falleció por una patología de base, pues anteriormente “tuvo un trasplante renal”.,Existe la versión en las redes sociales de que Esther Morales murió por falta de oxígeno, misma que desmiente el Sedes.,Tapia asegura que Morales estuvo asistida con oxígeno medicinal, tanto en el hospital general San Juan de Dios donde se encontraba en terapia intermedia, como en el hospital Corea en la sala de terapia intensiva.,El director del Sedes-Oruro acota que desde el “viernes llegó oxígeno líquido en cisternas y tubos por vía aérea”., se contactó con Comunicación del hospital Corea y con Epidemiología del San Juan de Dios de Oruro, pudiendo constatar que uno de los principales problemas que afrontó la familia Morales es la falta de espacios en terapia intensiva.,La mujer que era adulta mayor,  estuvo la pasada semana internada en el hospital general San Juan de Dios en terapia intermedia, donde se encontraba asistida con un respirador, pero con una situación crítica, motivo por el que requería ser trasladada de emergencia a una sala UTI.,El problema se agravó ante la falta de camas en las salas de terapia intensiva de los hospitales públicos, por eso,  sus familiares determinaron llevarla a una clínica privada.,Sin embargo, no pudo ser trasladada a una clínica privada, porque no tenían oxígeno medicinal a causa de los bloqueos que cercaban a la capital orureña.,“El hospital general sí contaba con oxígeno, entonces decidieron –los familiares- dejarla ahí, pero no había cama disponible en terapia intensiva”, indican desde el San Juan de Dios.,Cuando hubo un espacio disponible en terapia intensiva, ella fue trasladada al hospital Corea, donde “permaneció alrededor de tres días hasta su deceso”, indican desde Comunicación de este centro médico.,“La señora ha llegado en muy mal estado -al hospital-,  se tiene entendido que la estaban tratando en casa”, indica el reporte desde el San Juan de Dios.",Bolivian News,16/08/2020
Caracollo quiere entregar víveres con el presupuesto del desayuno escolar,"Paola Pinaya, alcaldesa de Caracollo, reveló que junto a algunos concejales de su municipio se trasladó hasta el Ministerio de Economía para hacer las consultas respectivas sobre la factibilidad de entregar dinero en efectivo proveniente del presupuesto del desayuno escolar.,La autoridad explicó en conferencia de prensa que no hay ninguna normativa que respalde la entrega directa de dinero, ni hay antecedentes de que otra alcaldía lo haya hecho. Por tanto, buscando una salida que beneficie a los estudiantes y que ejecute el presupuesto, se ha planteado la entrega de quintales de víveres. Puedes ver la conferencia a continuación,,La partida del desayuno escolar en Caracollo tiene un monto de casi 4 millones de bolivianos y está destinado a favorecer a estudiantes de 58 unidades educativas.,Angel Ponce, responsable de comunicación de la Alcaldía de Caracollo, informó en contacto con  que se está esperando la ley municipal que avale la iniciativa para poder ejecutar lo antes posible el dinero que beneficiará en la alimentación de los estudiantes.",Bolivian News,17/08/2020
Santa Cruz de la Sierra estará en cuarentena dinámica hasta el 31 de agosto,"En su primera declaración, Sosa indicó que la flexibilización de la cuarentena sería llevada de la misma forma que hasta ahora, afirmando erróneamente que la duración se extendería hasta el 31 de diciembre. Esta información debido a que la cuidad Santa Cruz tiene riesgo alto y es el epicentro de la pandemia.,, indagó sobre la fecha mencionada por la alcaldesa, quien horas más tarde de su primera declaración, se retractó. En una conferencia de prensa aclaró que todas las medidas son evaluadas día a día y que la cuarentena será hasta el 31 de agosto y no hasta diciembre. “Me habré expresado mal, todas las medidas de van midiendo día a día, hay Coe departamental”, afirmó,,Del mismo modo, el Ministerio de Salud emite un Reporte de Riesgo Municipal en el que se puede conocer la evolución de Covid-19 en el territorio nacional. Este informe categoriza el nivel de riesgo alto, medio y moderado en los diferentes municipios.,,Debido a la tensión que existe actualmente por la pandemia y por las medidas a tomar en la cuarentena, este tipo de confusiones generan incertidumbre en la población, por lo que tener precisiones en cuanto a fechas y otros detalles, ayuda a la gente a planificar su día a día.",Bolivian News,18/08/2020
: La Justicia revierte clausura del año escolar,"En los grupos de prensa también empezó a circular por la tarde de este miércoles la información. “Se resuelve conceder la tutela a favor de los accionantes y se deja sin efecto la R.M. 050/2020”, indica la información enviada a los grupos de prensa en WhatsApp.,Efectivamente, una acción popular presentada ante el Tribunal Departamental de Justicia de La Paz fue declarada procedente, cuya resolución favorece a los demandantes que denunciaron una vulneración a un derecho constitucional como es el de la educación.,Fue precisamente la Sala Penal Primera del Tribunal Departamental de Justicia de La Paz la que determinó conceder la tutela a la demanda que interpuso el Magisterio Urbano contra la resolución del Ministerio de Educación que clausura el año escolar.,“¡Ha salido a favor!”, dijo emocionada la defensora del Pueblo, Nadia Cruz, al contestar la llamada de .,Añadió que además de anular la resolución 050/2020, este fallo obliga al Ministerio de Educación en un plazo de 10 días a dar las condiciones necesarias de una “educación integral”, tomando en cuenta las  complicaciones por las que pasaron los estudiantes en tiempo de cuarentena.,“Ahora solo viene el cumplimiento del fallo, reactivando la educación en todos los sistemas”, asegura la defensora.,Para Cruz la pregunta es “cómo” reactivar la educación de una manera integral, al referir que hubo un “fracaso” con el Decreto 4260 que regula la educación en el periodo de cuarentena.,La oficina del Defensor del Pueblo estuvo en este proceso en calidad de “amicus curiae” que quiere decir “amigos de la Corte”, presentando una serie de argumentos para sustentar la “violación al derecho a la educación”.,Una acción popular es una alternativa legal que permite a que un ciudadano inste a la administración de justicia a intervenir en defensa de los intereses colectivos, si se comprobase una afectación.,La acción popular está regulada por el artículo 136 de la Constitución Política del Estado.",Bolivian News,20/08/2020
